S/T code,S/T name,GCCSA code,GCCSA name,SA4 code,SA4 name,2015,2016,2017,2018,2019,2020,2021
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,13332.0,13271.0,13261.0,13289.0,13440.0,13757.0,13792.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,22665.0,22591.0,22745.0,22799.0,23087.0,23514.0,23567.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,8473.0,8280.0,8228.0,8146.0,8154.0,8244.0,8237.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,4783.0,4841.0,4908.0,4920.0,4908.0,4921.0,4872.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,7446.0,7326.0,7284.0,7325.0,7363.0,7421.0,7434.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,5409.0,5487.0,5613.0,5724.0,5786.0,5864.0,5971.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,11.0,10.0,10.0,10.0,10.0,10.0,10.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,13317.0,13136.0,13144.0,13248.0,13371.0,13532.0,13739.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,12602.0,12400.0,12381.0,12491.0,12698.0,12986.0,13300.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,5.0,7.0,7.0,7.0,7.0,7.0,7.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,19944.0,19342.0,19130.0,19075.0,19042.0,19161.0,19198.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,18407.0,18896.0,19352.0,19827.0,20520.0,21360.0,22210.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,5094.0,5313.0,5430.0,5504.0,5565.0,5627.0,5794.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,2838.0,2803.0,2778.0,2794.0,2822.0,2868.0,2897.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,4258.0,4316.0,4430.0,4564.0,4784.0,5204.0,5575.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,10455.0,10991.0,11384.0,11787.0,12217.0,12676.0,12983.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,13.0,13.0,15.0,17.0,19.0,21.0,23.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,5618.0,5606.0,5548.0,5559.0,5691.0,5776.0,5871.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,10961.0,11018.0,11141.0,11199.0,11263.0,11474.0,11512.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,7085.0,7060.0,7038.0,7037.0,7134.0,7244.0,7285.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,9311.0,10204.0,10830.0,11436.0,11959.0,12505.0,12892.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,10457.0,12213.0,13084.0,13755.0,14719.0,15655.0,16261.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,5355.0,5991.0,7118.0,8388.0,9571.0,10587.0,11593.0
5,Western Australia,5GPER,Greater Perth,504,Perth - North East,18294.0,18896.0,19079.0,19214.0,19346.0,19644.0,19776.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,10247.0,10212.0,10374.0,10455.0,10547.0,10747.0,10898.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14555.0,14332.0,14225.0,14165.0,14160.0,14188.0,14272.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,15951.0,15873.0,15866.0,15926.0,16049.0,16386.0,16505.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14068.0,13780.0,13790.0,13926.0,14046.0,14193.0,14150.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,10980.0,10789.0,10737.0,10767.0,10797.0,10909.0,10910.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,11476.0,11355.0,11397.0,11403.0,11427.0,11602.0,11539.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,8873.0,9092.0,9332.0,9522.0,9666.0,9901.0,10046.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14530.0,14276.0,14164.0,14154.0,14280.0,14291.0,14333.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,13693.0,13505.0,13513.0,13498.0,13473.0,13486.0,13602.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,11781.0,11673.0,11668.0,11687.0,11757.0,11881.0,11841.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,8353.0,8136.0,8175.0,8187.0,8181.0,8301.0,8384.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,8701.0,8519.0,8520.0,8548.0,8674.0,8798.0,8899.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,10209.0,10063.0,10125.0,10208.0,10320.0,10473.0,10494.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,9725.0,9604.0,9646.0,9666.0,9686.0,9801.0,9854.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,16031.0,15990.0,15975.0,15977.0,16148.0,16531.0,16582.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,20786.0,20825.0,20919.0,21095.0,21335.0,21921.0,21917.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,17400.0,17432.0,17708.0,18001.0,18355.0,18838.0,19125.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,21074.0,21013.0,21491.0,22079.0,22606.0,23127.0,23405.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,18520.0,18675.0,18884.0,19217.0,19666.0,20306.0,20590.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,16.0,18.0,20.0,102.0,175.0,237.0,229.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,16481.0,16493.0,16722.0,16972.0,17380.0,17963.0,18211.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14432.0,14419.0,14565.0,14592.0,14755.0,15071.0,15122.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,7967.0,7981.0,8031.0,8079.0,8129.0,8172.0,8218.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,12539.0,12531.0,12565.0,12726.0,12853.0,13168.0,13254.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14524.0,14468.0,14681.0,14947.0,15223.0,15466.0,15537.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,16454.0,16453.0,16637.0,16852.0,17103.0,17463.0,17649.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,12259.0,12159.0,12152.0,12154.0,12194.0,12351.0,12295.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,12954.0,13000.0,13051.0,13153.0,13182.0,13375.0,13398.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,12387.0,12351.0,12264.0,12173.0,12147.0,12234.0,12080.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,23995.0,24180.0,24207.0,24305.0,24442.0,24648.0,24604.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,16376.0,17214.0,17701.0,18130.0,18589.0,18993.0,19345.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,13461.0,13459.0,13490.0,13707.0,13974.0,14296.0,14407.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,9155.0,9035.0,8990.0,8998.0,8957.0,9030.0,9227.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,11067.0,10884.0,10897.0,10907.0,10906.0,10896.0,10829.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,19511.0,19441.0,19836.0,20214.0,20694.0,21186.0,21502.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,6.0,7.0,6.0,6.0,5.0,5.0,4.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,13775.0,13697.0,13752.0,13791.0,13855.0,13950.0,14002.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,5371.0,8248.0,9932.0,11158.0,12354.0,13451.0,14413.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,724.0,743.0,725.0,741.0,745.0,748.0,749.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,2735.0,3074.0,3195.0,3395.0,3608.0,3797.0,3967.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,7362.0,9095.0,9720.0,10185.0,10727.0,11072.0,11381.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,11820.0,11890.0,12228.0,12585.0,12983.0,13273.0,13555.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,11811.0,12742.0,13493.0,14273.0,14905.0,15506.0,15936.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,13758.0,13800.0,13946.0,14096.0,14345.0,14533.0,14663.0
5,Western Australia,5GPER,Greater Perth,505,Perth - North West,14753.0,14655.0,14622.0,14708.0,14874.0,15069.0,15163.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,19407.0,19565.0,20169.0,21064.0,22128.0,23284.0,24142.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,11.0,14.0,12.0,10.0,7.0,5.0,3.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,5693.0,5686.0,5703.0,5694.0,5778.0,5919.0,5999.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,10808.0,10742.0,10801.0,10823.0,10877.0,10975.0,10965.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,8137.0,8143.0,8192.0,8256.0,8327.0,8411.0,8498.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,7240.0,7214.0,7246.0,7281.0,7360.0,7422.0,7469.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,10579.0,10623.0,10838.0,11175.0,11453.0,11718.0,11838.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,7801.0,9442.0,10078.0,10660.0,11277.0,11739.0,12076.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,9172.0,10592.0,11894.0,13211.0,14473.0,15682.0,16660.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,14897.0,14889.0,14992.0,15049.0,15318.0,15648.0,15696.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,17282.0,17275.0,17255.0,17316.0,17555.0,17928.0,17913.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,6.0,7.0,6.0,4.0,3.0,0.0,0.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,38.0,31.0,29.0,28.0,26.0,25.0,23.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,15250.0,15220.0,15281.0,15487.0,15848.0,16335.0,16405.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,8378.0,8444.0,8557.0,8647.0,8837.0,9082.0,9188.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,7160.0,7225.0,7280.0,7300.0,7468.0,7652.0,7647.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,10576.0,10852.0,10848.0,10896.0,11132.0,11292.0,11319.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,21091.0,21057.0,21032.0,20964.0,21131.0,21668.0,21476.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,10586.0,10400.0,10391.0,10383.0,10391.0,10477.0,10401.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,3.0,0.0,0.0,0.0,3.0,4.0,5.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,18691.0,18894.0,19455.0,19973.0,20447.0,21173.0,21488.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,14402.0,14329.0,14258.0,14275.0,14325.0,14424.0,14474.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,13996.0,13923.0,14035.0,14161.0,14441.0,14766.0,14965.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,27.0,26.0,24.0,21.0,19.0,16.0,14.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,18784.0,18690.0,18804.0,18964.0,19324.0,19865.0,19952.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,19532.0,19527.0,19682.0,19925.0,20303.0,20862.0,21096.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,23921.0,23891.0,24289.0,24633.0,24847.0,25229.0,25397.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,20857.0,20845.0,20959.0,21036.0,21223.0,21695.0,22001.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,19155.0,19713.0,20371.0,21017.0,21667.0,22344.0,22723.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,13906.0,14048.0,14378.0,14556.0,14968.0,15348.0,15567.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,24349.0,23987.0,24110.0,24072.0,24203.0,24464.0,24597.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,19187.0,19196.0,19360.0,19598.0,19856.0,20230.0,20502.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,12658.0,12614.0,12609.0,12534.0,12514.0,12545.0,12621.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,15444.0,15409.0,15455.0,15450.0,15508.0,15625.0,15628.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,12009.0,11982.0,11953.0,11929.0,11959.0,12050.0,12052.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,14565.0,16527.0,17754.0,18730.0,19758.0,20545.0,21269.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,6465.0,6586.0,6761.0,6963.0,7155.0,7326.0,7395.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,4511.0,4507.0,4583.0,4575.0,4613.0,4696.0,4751.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,14671.0,14651.0,14691.0,14716.0,14917.0,15073.0,15085.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,11914.0,11890.0,11850.0,11879.0,12021.0,12143.0,12059.0
5,Western Australia,5GPER,Greater Perth,506,Perth - South East,17567.0,17395.0,17429.0,17505.0,17731.0,18016.0,17888.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,17662.0,18056.0,18778.0,19691.0,20555.0,21571.0,22559.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,9.0,7.0,10.0,12.0,15.0,17.0,20.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,9086.0,9145.0,9312.0,9462.0,9626.0,9897.0,10122.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,8377.0,8369.0,8361.0,8448.0,8524.0,8647.0,8788.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,10936.0,10818.0,10947.0,11078.0,11299.0,11621.0,11733.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,21.0,24.0,21.0,18.0,15.0,12.0,9.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,2103.0,2535.0,2872.0,3164.0,3434.0,3642.0,3855.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11882.0,11854.0,11888.0,11915.0,11986.0,12062.0,12157.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,10407.0,10488.0,10661.0,10931.0,11150.0,11435.0,11630.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,14935.0,15480.0,15965.0,16355.0,16857.0,17586.0,18128.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,7772.0,7749.0,7743.0,7718.0,7669.0,7752.0,7887.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,8298.0,8515.0,8798.0,9178.0,9626.0,10102.0,10469.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,2770.0,2711.0,2664.0,2619.0,2570.0,2532.0,2524.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,7731.0,7680.0,7804.0,7878.0,7946.0,8051.0,8065.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,15615.0,15646.0,16032.0,16288.0,16642.0,17020.0,17364.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,15081.0,14995.0,15132.0,15302.0,15418.0,15679.0,15910.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,17.0,20.0,17.0,15.0,12.0,10.0,7.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,13139.0,14435.0,15517.0,16473.0,17267.0,18159.0,18676.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,7850.0,7836.0,7805.0,7760.0,7709.0,7687.0,7699.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,73.0,65.0,66.0,70.0,75.0,77.0,80.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,23.0,25.0,25.0,25.0,25.0,25.0,25.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11358.0,11226.0,11196.0,11240.0,11380.0,11598.0,11713.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,5710.0,6471.0,7092.0,7653.0,8308.0,8781.0,9465.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11633.0,11592.0,11709.0,11768.0,11804.0,11982.0,12069.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,3932.0,3840.0,3837.0,3836.0,3880.0,3935.0,3952.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,14366.0,14288.0,14407.0,14467.0,14719.0,15063.0,15258.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,15214.0,15066.0,15058.0,15161.0,15534.0,15879.0,15997.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,8160.0,8114.0,8189.0,8214.0,8229.0,8306.0,8283.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11408.0,11181.0,11033.0,11126.0,11141.0,11267.0,11215.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,17034.0,16864.0,17052.0,17297.0,17580.0,17908.0,18034.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,12994.0,12846.0,12746.0,12735.0,12812.0,13020.0,12895.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,5128.0,5098.0,5184.0,5268.0,5355.0,5482.0,5624.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,6394.0,6162.0,6118.0,6098.0,6117.0,6166.0,6196.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,9047.0,8800.0,8713.0,8730.0,8728.0,8780.0,8812.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,14541.0,14194.0,14015.0,13960.0,14033.0,13960.0,13944.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,16028.0,15995.0,16050.0,16210.0,16405.0,16658.0,17010.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11.0,10.0,9.0,7.0,6.0,4.0,3.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11978.0,11903.0,11950.0,11954.0,12089.0,12336.0,12417.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,19606.0,20199.0,20867.0,21333.0,21839.0,22452.0,23053.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,12833.0,12785.0,12828.0,12826.0,12851.0,12887.0,12974.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,11377.0,10977.0,10865.0,10962.0,10985.0,11025.0,11115.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,7647.0,8644.0,9117.0,9805.0,10580.0,11310.0,12073.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,21663.0,24060.0,24774.0,25438.0,26088.0,26674.0,27024.0
5,Western Australia,5GPER,Greater Perth,507,Perth - South West,1281.0,1425.0,1573.0,1846.0,2040.0,2114.0,2170.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,14663.0,14622.0,14754.0,14929.0,15082.0,15248.0,15363.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,3439.0,3501.0,3573.0,3643.0,3722.0,3755.0,3815.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4897.0,4899.0,4988.0,5098.0,5232.0,5296.0,5361.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5957.0,6018.0,6137.0,6172.0,6243.0,6409.0,6467.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,2940.0,2932.0,2915.0,2916.0,2912.0,2925.0,2958.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4731.0,4615.0,4616.0,4609.0,4620.0,4673.0,4694.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4326.0,4281.0,4280.0,4259.0,4215.0,4196.0,4191.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,3662.0,3703.0,3762.0,3803.0,3827.0,3829.0,3792.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,10545.0,10560.0,10829.0,11045.0,11254.0,11584.0,11784.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5130.0,5103.0,5192.0,5313.0,5366.0,5420.0,5534.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5500.0,5536.0,5606.0,5712.0,5855.0,5964.0,6100.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4154.0,4156.0,4093.0,4032.0,3982.0,3930.0,3903.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4119.0,4048.0,4035.0,3965.0,3938.0,3948.0,3913.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,8649.0,8587.0,8657.0,8688.0,8810.0,9023.0,9224.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5160.0,5151.0,5164.0,5145.0,5106.0,5093.0,5057.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4871.0,4855.0,4805.0,4749.0,4674.0,4664.0,4652.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,3319.0,3218.0,3191.0,3152.0,3150.0,3120.0,3091.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,11420.0,11238.0,11381.0,11490.0,11504.0,11621.0,11810.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4535.0,4461.0,4517.0,4527.0,4579.0,4623.0,4713.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5331.0,5353.0,5335.0,5320.0,5305.0,5315.0,5288.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,3837.0,3836.0,3762.0,3674.0,3627.0,3627.0,3612.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4422.0,4401.0,4376.0,4363.0,4352.0,4402.0,4374.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,2809.0,2625.0,2593.0,2543.0,2488.0,2445.0,2446.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,4899.0,4796.0,4771.0,4638.0,4601.0,4569.0,4520.0
5,Western Australia,5RWAU,Rest of WA,509,Western Australia - Wheat Belt,5109.0,5029.0,5019.0,4979.0,4920.0,4944.0,4991.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),14613.0,14535.0,14763.0,14973.0,15181.0,15478.0,15664.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),8543.0,8341.0,8261.0,8313.0,8295.0,8339.0,8374.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),3663.0,3599.0,3652.0,3750.0,3823.0,3974.0,4075.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),7783.0,7480.0,7514.0,7571.0,7754.0,7921.0,8053.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),2464.0,2439.0,2471.0,2487.0,2506.0,2542.0,2551.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),7006.0,6858.0,6766.0,6663.0,6562.0,6451.0,6321.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),5323.0,4748.0,4607.0,4530.0,4489.0,4468.0,4469.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),4656.0,4538.0,4458.0,4418.0,4399.0,4408.0,4445.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),9931.0,9873.0,10063.0,10377.0,10807.0,11364.0,11802.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),13002.0,13311.0,12217.0,11159.0,10035.0,8947.0,7785.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),17073.0,16363.0,16508.0,16837.0,17317.0,17761.0,17892.0
5,Western Australia,5RWAU,Rest of WA,510,Western Australia - Outback (North),6030.0,5848.0,5797.0,5703.0,5565.0,5534.0,5529.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),12519.0,12355.0,12342.0,12313.0,12388.0,12427.0,12459.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),4122.0,3936.0,3939.0,3896.0,3882.0,3956.0,4100.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),5448.0,5337.0,5276.0,5210.0,5148.0,5131.0,5139.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),4388.0,4409.0,4473.0,4547.0,4624.0,4779.0,4841.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),7705.0,7310.0,7490.0,7454.0,7402.0,7438.0,7503.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),14526.0,14298.0,14169.0,14062.0,13966.0,13901.0,13829.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),9283.0,9038.0,9071.0,9065.0,9094.0,9078.0,9093.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),5.0,6.0,5.0,4.0,3.0,3.0,0.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),5027.0,4671.0,4626.0,4527.0,4471.0,4482.0,4586.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),5334.0,4939.0,4973.0,5025.0,5028.0,5104.0,5194.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),12476.0,12185.0,12144.0,12094.0,12014.0,12239.0,12426.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),8200.0,8169.0,8201.0,8238.0,8249.0,8217.0,8207.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),7766.0,7839.0,7998.0,8262.0,8428.0,8690.0,8900.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),10263.0,10176.0,10224.0,10318.0,10480.0,10592.0,10746.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),3662.0,3604.0,3638.0,3632.0,3676.0,3739.0,3771.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),3540.0,3184.0,3165.0,3128.0,3167.0,3239.0,3372.0
5,Western Australia,5RWAU,Rest of WA,511,Western Australia - Outback (South),4234.0,4090.0,4064.0,3984.0,3955.0,3942.0,3995.0
